id,specz1,photoz1,ra1,dec1,vote1
1900,0.025659,0.0586111,169.54077,30.406775,0.418198
1901,0.0463995,0.0423086,177.2319,31.102438,0.734592
1902,0.0476211,0.0524126,200.09612,30.444727,0.506976
1903,0.073748,0.120484,164.69325,30.190996,0.424379
1904,0.058258,0.0409575,173.42853,31.24444,0.650993
1905,0.0716967,0.0846013,178.27963,31.663021,0.889513
1906,0.0816782,0.070252,191.06294,31.711763,0.609678
1907,0.0725914,0.120993,194.54153,31.438196,0.681804
1908,0.0105517,0.00120176,179.1422,32.128139,0.456088
1909,0.0618074,0.0965446,185.79207,32.150105,0.493416
1910,0.0605864,0.059939,186.23273,32.159916,0.704705
1911,0.0784059,0.0815103,207.83539,30.002033,0.607579
1912,0.0536738,0.0445562,214.01221,28.802067,0.670986
1913,0.0305649,0.0810697,215.92609,28.346088,0.843839
1914,0.0980263,0.0941315,167.72533,31.469385,0.406888
1915,0.0432043,0.106159,173.10928,32.11665,0.41989
1916,0.00579612,0.0017077,175.39992,32.281662,0.510687
1917,0.0772128,0.0634133,176.79332,32.288467,0.694096
1918,0.0782279,0.172579,179.51196,32.421165,0.451378
1919,0.0161116,0.99605,202.5724,31.332783,0.590899
1920,0.0310412,0.0387642,213.43355,29.433706,0.431075
1921,0.054377,0.115242,215.77641,28.836958,0.580399
1922,0.0843102,0.0466473,161.59891,30.798754,0.760432
1923,0.0589492,0.0437191,165.54733,31.501413,0.527755
1924,0.0718532,0.0788941,178.6622,32.930992,0.409387
1925,0.0274419,0.039205,181.53125,32.894699,0.2859
1926,0.0879213,0.00225811,188.62683,32.895275,0.566625
1927,0.0623146,0.0568064,203.44489,31.58321,0.74317
1928,0.0826304,0.0585267,210.0406,30.623558,0.491215
1929,0.0722745,0.0761525,164.6774,31.749935,0.464226
1930,0.0726064,0.0614889,166.9753,32.122391,0.657311
1931,0.0453654,0.1297,167.95259,32.367626,0.407652
1932,0.0736249,0.0769842,195.60139,32.914936,0.735623
1933,0.0733705,0.0450392,218.06984,28.996946,0.491608
1934,0.073512,0.145869,225.40623,25.515593,0.820118
1935,0.0864756,0.14832,228.33653,24.49688,0.896335
1936,0.0508624,0.176439,155.32104,27.9289,0.410255
1937,0.0713216,0.0677486,165.1638,29.895464,0.433157
1938,0.0721154,0.0763588,166.30002,30.075895,0.632873
1939,0.0345189,0.00611555,163.06233,30.057865,0.731499
1940,0.0911018,0.101332,160.12479,29.966042,0.490784
1941,0.0339905,0.0793602,171.39868,31.665247,0.58759
1942,0.033079,0.0303387,142.88342,25.547268,0.519926
1943,0.0635771,0.999511,143.28636,25.766523,0.406762
1944,0.0734683,0.35745,145.17545,26.463196,0.417235
1945,0.0345347,0.103051,161.79665,30.724375,0.905991
1946,0.033968,0.0107007,161.92584,30.625011,0.520774
1947,0.0748853,0.0921724,174.16954,32.817677,0.537314
1948,0.0820584,0.198461,164.27673,31.894758,0.530551
1949,0.0900294,0.116318,231.98601,23.127373,0.786232
1950,0.0796167,0.179663,245.9518,16.731663,0.589496
1951,0.0530087,0.038681,231.52182,24.238338,0.416575
1952,0.0147862,0.0476941,239.80225,20.763357,0.536217
1953,0.0669213,0.208001,235.84557,22.843359,0.690864
1954,0.0681121,0.0662521,212.34128,26.218719,0.442718
1955,0.0784733,0.0293408,215.77917,25.499891,0.413922
1956,0.0263603,0.0346771,194.57599,29.128801,0.759066
1957,0.0230619,0.00163475,195.44614,29.076702,0.585467
1958,0.0887652,0.0978788,233.8152,20.192314,0.904713
1959,0.0303738,5.90E-04,213.92416,26.630274,0.422601
1960,0.0145883,7.41E-04,214.61856,26.496019,0.556198
1961,0.0377742,0.0359833,216.00272,26.188713,0.467085
1962,0.0840075,0.115948,226.1225,23.347,0.702477
1963,0.0722037,0.0991922,227.91925,22.856394,0.641072
1964,0.0935137,0.0296762,230.42618,21.842543,0.443287
1965,0.0339947,0.109677,241.39105,17.593702,0.812068
1966,0.0892924,0.0823824,242.91328,16.948603,0.481988
1967,0.0635279,0.0662135,208.41516,28.223619,0.475134
1968,0.0741124,0.0746347,208.70781,28.225471,0.501019
1969,0.07365,0.0709394,210.61148,27.868666,0.573458
1970,0.0759,0.0826815,217.31358,26.278065,0.597829
1971,0.096162,0.118541,218.14822,26.188425,0.402258
1972,0.0686394,0.109149,231.22746,22.17346,0.402041
1973,0.0401358,0.0622533,241.42169,18.057125,0.413857
1974,0.0794339,0.0762287,209.99251,28.400534,0.42577
1975,0.0889373,0.181043,228.56366,23.452061,0.566305
1976,0.0904597,0.107506,228.60796,23.364059,0.71077
1977,0.0766568,0.121456,207.57152,29.246855,0.457222
1978,0.0654974,0.0838105,187.76843,28.852705,0.520571
1979,0.0225984,0.0489303,194.38313,28.476944,0.402199
1980,0.0485268,0.0371513,204.83229,27.836872,0.440411
1981,0.0760036,0.0480947,207.308,27.435831,0.561765
1982,0.0796426,0.113702,219.01031,24.720343,0.63022
1983,0.074787,0.045981,186.30226,29.657434,0.893013
1984,0.0235048,0.0199354,190.28944,29.538656,0.489494
1985,0.0233324,0.131403,195.35527,29.31374,0.658579
1986,0.0981283,0.181871,230.34644,21.839499,0.437839
1987,0.0880654,0.183369,231.26064,21.393532,0.443265
1988,0.0736509,0.0767344,242.50581,16.97975,0.54769
1989,0.0371586,0.00181187,185.22388,30.163124,0.615247
1990,0.0543441,0.0367449,204.93385,28.646446,0.509643
1991,0.0778142,0.0801979,206.88562,28.262943,0.446112
1992,0.0563218,0.0695081,207.17274,28.241806,0.501318
1993,0.0917566,0.124195,219.72504,25.581825,0.827956
1994,0.0310994,0.0416052,220.75386,25.146807,0.455619
1995,0.0605148,0.0834593,240.0602,18.375967,0.478449
1996,0.0335277,0.0289467,241.36627,17.829649,0.608885
1997,0.0318979,0.0525691,241.34737,17.757172,0.7476
1998,0.0239592,0.0011035,190.76775,30.387232,0.77477
1999,0.0367892,0.0266981,210.2827,28.033798,0.411115
2000,0.0699489,0.023827,226.01323,24.09997,0.440609
2001,0.0165982,0.0187644,227.75374,23.609262,0.590679
2002,0.0395574,0.0159182,241.62376,18.267851,0.456954
2003,0.0614622,0.0750836,186.55861,30.977547,0.618105
2004,0.0669198,0.0621953,190.40611,30.910847,0.536196
2005,0.0221614,0.181213,191.54213,30.731915,0.958078
2006,0.0536058,0.0588208,194.25943,30.706425,0.481392
2007,0.0538752,0.0922224,195.46353,30.515118,0.613411
2008,0.0787537,0.119425,208.21114,28.905777,0.617787
2009,0.0735863,0.121383,204.51758,25.151617,0.731507
2010,0.0986909,0.175323,211.5282,24.348047,0.638305
2011,0.0539025,0.00337935,212.77197,24.193632,0.758499
2012,0.0637964,0.0691202,217.35138,23.295889,0.703267
2013,0.0506542,0.0592488,220.6265,22.352995,0.429373
2014,0.0977708,0.0266194,220.62437,22.337494,0.598457
2015,0.0925321,0.176798,248.72253,12.364916,0.572978
2016,0.0636455,0.184125,208.23201,25.483234,0.849401
2017,0.0796851,0.116589,218.35629,23.323641,0.592051
2018,0.0971106,0.0521938,238.3542,17.159702,0.554308
2019,0.031959,0.0784679,240.52164,16.365993,0.167707
2020,0.0387242,0.0421153,241.67218,15.83916,0.497448
2021,0.0853049,0.0816091,248.30829,12.946508,0.410644
2022,0.0499696,0.125357,249.36777,12.688667,0.703934
2023,0.0639433,0.123277,205.32117,26.272051,0.433018
2024,0.064432,0.044235,205.69655,26.364975,0.459291
2025,0.0925978,0.139806,232.69957,19.687092,0.762627
2026,0.0497554,0.05026,246.83665,14.095184,0.551981
2027,0.0651218,0.0337615,246.84183,14.118435,0.581486
2028,0.0506233,0.364955,249.40187,13.026566,0.565979
2029,0.0623911,0.0726797,207.10599,26.410814,0.46411
2030,0.0620283,0.0566928,207.39844,26.524342,0.408709
2031,0.0950422,0.0315552,218.97948,24.12492,0.462584
2032,0.0867182,0.114674,222.35887,23.349472,0.87459
2033,0.0465376,0.0521333,239.64148,20.185139,0.546829
2034,0.0473479,0.0448146,238.13025,21.638706,0.813639
2035,0.0391996,0.00135064,205.38657,25.312132,0.747448
2036,0.0303505,0.10125,207.58388,24.935942,0.695166
2037,0.0917095,0.0982274,235.05258,17.798532,0.438007
2038,0.0341742,0.0525285,240.53346,15.696548,0.680977
2039,0.0579227,0.124016,209.03159,25.027781,0.721367
2040,0.0656418,0.0653459,217.21802,23.341415,0.561479
2041,0.0789995,0.127894,221.72429,22.389091,0.459902
2042,0.0879212,0.11075,233.97858,18.445663,0.975317
2043,0.0536355,0.0611612,245.12512,14.275421,0.64496
2044,0.0334689,0.999079,246.01593,13.72998,0.617675
2045,0.0904933,0.0989669,246.95375,13.457092,0.418144
2046,0.0852428,0.0953338,248.21811,12.9187,0.460332
2047,0.0758284,0.0791726,205.05792,26.564493,0.60569
2048,0.0344409,0.0227219,211.48375,25.542961,0.512363
2049,0.0507746,0.0949707,214.35031,24.898626,0.907498
2050,0.039499,0.0021318,221.35719,23.248051,0.504857
2051,0.0418964,0.0396698,232.87071,19.751041,0.510157
2052,0.0458784,0.0384854,236.88475,18.267733,0.41345
2053,0.0916287,0.0758561,241.55637,16.552704,0.405232
2054,0.0842411,0.14471,246.69977,14.438366,0.628432
2055,0.0971398,0.509335,215.98131,24.978079,0.931102
2056,0.0977821,0.252271,217.9855,24.599169,0.520518
2057,0.0498015,0.115005,244.56171,12.793288,0.786848
2058,0.0268529,0.00667134,127.632,18.20611,0.943249
2059,0.088964,0.0736857,125.76074,17.706163,0.86394
2060,0.0897302,0.107702,126.08541,17.740343,0.652699
2061,0.0847446,0.140257,117.8899,13.942366,0.564609
2062,0.0757452,0.0997305,120.30843,15.286118,0.732968
2063,0.0581577,0.031688,126.05283,18.41572,0.501016
2064,0.0155714,0.00104711,118.84378,15.093863,0.55465
2065,0.0834984,0.111709,135.43143,21.697575,0.430268
2066,0.0191239,0.00115485,128.32559,19.345852,0.479873
2067,0.0648375,0.0890687,144.00342,25.698038,0.554903
2068,0.071837,0.0188737,143.82596,26.111279,0.422171
2069,0.0506207,0.0444879,150.9826,28.331137,0.461515
2070,0.098401,0.110234,149.76247,28.574986,0.540324
2071,0.0912159,0.140366,126.54024,17.898661,0.550857
2072,0.0581435,0.083787,126.77281,18.040831,0.616696
2073,0.0445805,0.0431637,137.95543,22.931602,0.402754
2074,0.0998818,0.0947265,125.44987,17.787657,0.61036
2075,0.080592,0.138515,122.6644,17.2178,0.692693
2076,0.0280302,0.0334247,137.62416,20.562328,0.735279
2077,0.0752204,0.115665,121.70492,14.202128,0.464626
2078,0.0479276,0.0027992,128.64046,17.346207,0.841723
2079,0.0125231,0.0346742,132.3508,19.074316,0.598002
2080,0.0253734,0.0254031,141.41722,22.322474,0.580076
2081,0.0322154,0.0432308,141.45682,22.369318,0.552428
2082,0.0718132,0.0906878,148.38927,24.427536,0.449992
2083,0.0896288,0.093128,161.35521,27.508034,0.645927
2084,0.0316296,0.0416383,167.06102,28.540583,0.586311
2085,0.0637046,0.133981,168.40051,28.627546,0.405045
2086,0.0856179,0.0779529,122.55048,15.00631,0.523345
2087,0.0862041,0.0489734,131.5276,19.177952,0.589346
2088,0.0816025,0.0853163,151.28606,25.803268,0.459074
2089,0.04397,0.0197037,169.11453,29.192291,0.408187
2090,0.0707821,0.0405551,177.29665,29.78211,0.747787
2091,0.0340807,0.107754,167.99481,29.478237,0.559601
2092,0.0821144,0.0602953,149.18774,24.052177,0.559578
2093,0.0757304,0.0650292,159.46719,26.654737,0.706883
2094,0.0467004,0.115138,169.46997,28.098465,0.68638
2095,0.0607469,0.201161,169.94685,28.258043,0.444549
2096,0.0578906,0.145858,189.32344,28.97892,0.882789
2097,0.0662024,0.0489936,126.86739,16.390335,0.79392
2098,0.0718153,0.18913,130.04517,17.696573,0.599826
2099,0.0485917,0.0015755,137.85316,20.967907,0.455721
2100,0.0542915,0.0685838,161.33751,27.32637,0.752923
2101,0.0631876,0.064164,183.57608,29.529648,0.414808
2102,0.0984384,0.141474,185.22858,29.421999,0.446211
2103,0.0664993,0.0123468,136.23306,20.660748,0.614935
2104,0.0283861,0.121673,144.14182,23.440845,0.774981
2105,0.0347003,0.0465736,166.28352,28.615925,0.576554
2106,0.0295749,0.0163479,167.80304,28.713043,0.725908
2107,0.0965775,0.0796741,119.02098,13.478543,0.443404
2108,0.0672987,0.085847,128.09962,17.78183,0.516822
2109,0.0312035,0.0307296,134.72658,20.601942,0.430653
2110,0.0801062,0.140303,153.64282,26.543341,0.749233
2111,0.0855559,0.0838334,158.21983,27.667559,0.598888
2112,0.0520124,0.0269869,166.17308,29.072796,0.552674
2113,0.0718023,0.162063,176.60896,30.089825,0.926606
2114,0.0796926,0.0342109,184.16408,30.337206,0.542653
2115,0.0622711,0.0414254,188.14568,30.225689,0.43594
2116,0.0874464,0.0889925,129.35031,18.758816,0.40321
2117,0.0344758,0.113136,137.04808,21.999439,0.740616
2118,0.0467485,0.0383673,167.06854,29.536257,0.513172
2119,0.0948195,0.124233,184.08875,30.708689,0.79709
2120,0.0583479,0.0439497,176.14273,30.764771,0.603206
2121,0.0250452,0.0402,181.18834,31.192476,0.655113
2122,0.0725444,0.0205379,189.39145,31.087875,0.573958
2123,0.0208675,0.0422287,156.10155,28.028711,0.747385
2124,0.0872236,0.34861,157.77022,28.399008,0.840738
2125,0.0908145,0.09654,157.24394,29.126476,0.605804
2126,0.0504475,0.0556061,185.5565,26.38545,0.474803
2127,0.0772428,0.10971,174.56784,26.404594,0.64813
2128,0.0255552,0.00118784,183.98035,26.662113,0.729202
2129,0.0843737,0.0401244,156.8038,23.979395,0.529162
2130,0.0659901,0.0240581,169.43793,26.27573,0.496344
2131,0.0903935,0.0761516,172.39313,26.625551,0.669348
2132,0.0976128,0.101725,172.51941,26.578918,0.632361
2133,0.0471129,0.121261,181.83595,27.24658,0.651376
2134,0.0792492,0.113859,159.72705,25.236753,0.401302
2135,0.0860539,0.0307695,172.72911,27.104349,0.434978
2136,0.0902527,0.0860809,187.70952,27.569038,0.547284
2137,0.0703047,0.121043,167.40602,26.921133,0.447071
2138,0.0905813,0.147388,171.11426,27.349474,0.447086
2139,0.0111599,0.163748,179.52179,27.878864,0.500922
2140,0.0519644,0.0331829,179.93875,27.886541,0.688471
2141,0.0805918,0.131223,183.45731,27.935652,0.858968
2142,0.083064,0.0736505,190.90265,27.891935,0.751744
2143,0.0294659,0.120505,165.51759,27.161991,0.419087
2144,0.048893,0.00815049,170.38173,27.688171,0.935369
2145,0.0740458,0.10411,173.50055,27.96299,0.517041
2146,0.0262918,0.03901,194.59044,28.148756,0.710653
2147,0.0219544,0.0377549,195.0177,28.155107,0.513024
2148,0.013956,0.00168334,140.16858,19.337513,0.497631
2149,0.0204264,0.0517491,150.99513,22.276064,0.630109
2150,0.0835043,0.0772139,158.33617,23.9706,0.641922
2151,0.098305,0.144048,158.52203,24.023182,0.662451
2152,0.0745093,0.118818,174.78929,26.256926,0.639172
2153,0.0308676,4.37E-04,175.75998,26.27359,0.424566
2154,0.0780986,0.144301,129.22417,15.671526,0.42302
2155,0.0792635,0.0829633,134.52585,17.728474,0.477362
2156,0.0948566,0.261363,134.91653,17.938467,0.42949
2157,0.0686935,0.138178,154.31102,23.598898,0.401271
2158,0.0984508,0.017497,157.86127,24.341518,0.624498
2159,0.0942208,0.106747,121.83369,13.107821,0.414563
2160,0.0901196,0.117726,134.12747,18.125889,0.475731
2161,0.0787847,0.127601,137.77232,19.439407,0.742451
2162,0.0656732,0.120384,148.93727,22.607927,0.623568
2163,0.0347922,0.998893,163.38744,25.769938,0.659301
2164,0.0666975,0.157789,169.43365,26.527925,0.545115
2165,0.0928707,0.117974,176.04924,27.003172,0.729851
2166,0.0964088,0.0882911,135.44234,19.060898,0.554567
2167,0.0724904,0.0510809,142.67311,21.453598,0.776921
2168,0.0808299,0.142926,147.50665,22.67556,0.463769
2169,0.0480693,0.0483379,152.63881,24.021824,0.47629
2170,0.0679834,0.162735,154.57887,24.498343,0.432467
2171,0.0345021,0.0434714,164.32417,26.344389,0.457713
2172,0.0686137,0.0521652,170.42101,27.103727,0.694889
2173,0.0231198,0.00436529,171.75864,27.147348,0.570846
2174,0.0319239,0.00105714,137.09717,19.974241,0.747724
2175,0.079437,0.114854,137.04536,20.060944,0.67506
2176,0.0776465,0.233842,140.52492,21.18733,0.618391
2177,0.0656644,0.0484294,169.27469,27.257235,0.602492
2178,0.0571482,4.76E-04,171.85899,27.620304,0.714746
2179,0.0860095,0.101428,172.16142,27.58276,0.464617
2180,0.0809034,0.0806336,181.06784,28.202265,0.598743
2181,0.0422946,0.0250345,149.60342,24.09177,0.463638
2182,0.0795477,0.0649973,158.55934,26.067791,0.428537
2183,0.0699823,0.121514,167.00696,27.551945,0.417853
2184,0.0700516,0.0724297,168.47215,27.646069,0.514809
2185,0.0949783,0.167924,185.85471,26.519501,0.577359
2186,0.0556419,0.023872,186.63574,26.454981,0.543673
2187,0.0605229,0.0342643,199.61833,25.750088,0.630701
2188,0.0451781,0.0353911,192.19522,26.748621,0.92769
2189,0.0679149,0.00197259,201.05331,26.473957,0.416837
2190,0.0907589,0.0407664,186.95668,27.733309,0.612153
2191,0.0258098,0.0261123,189.81302,27.714495,0.683881
2192,0.0998624,0.0976281,191.21814,27.584545,0.603571
2193,0.0219272,0.0554419,183.89938,28.177643,0.744591
2194,0.0832314,0.024284,192.30017,28.100964,0.714806
2195,0.0126875,0.0426949,194.9171,27.854946,0.64204
2196,0.0404456,0.129784,186.97359,28.634935,0.749253
2197,0.0162848,0.00192259,178.6655,25.944067,0.483545
2198,0.0945671,0.0895009,164.39992,22.513807,0.46914
2199,0.0704386,0.0688833,132.77283,15.133114,0.841139
2200,0.0612763,0.0931241,144.5701,18.884789,0.580553
2201,0.0755589,0.326452,151.75937,21.327291,0.729912
2202,0.0883087,0.13446,136.40451,17.713945,0.909486
2203,0.0291858,0.0495736,139.17262,18.963463,0.44318
2204,0.0529017,0.0351838,151.24802,22.262041,0.790929
2205,0.0808299,0.12931,151.12787,20.161535,0.487811
2206,0.0768292,0.0930105,147.38023,20.627829,0.561904
2207,0.0808773,0.142033,148.6347,20.8692,0.762473
2208,0.0417983,0.054516,156.95728,21.802147,0.489046
2209,0.0703118,0.0525392,167.41673,23.436148,0.79206
2210,0.0200949,7.91E-04,167.46455,24.261732,0.129042
2211,0.0972056,0.0750982,166.94666,24.698273,0.467834
2212,0.0996607,0.120008,167.16162,24.585125,0.487314
2213,0.0601791,0.0516421,166.00661,24.972847,0.653641
2214,0.0673402,0.0540992,154.82745,18.827677,0.591264
2215,0.0800309,0.0817595,158.37016,19.378326,0.456235
2216,0.0789857,0.145023,158.42183,19.302988,0.444581
2217,0.05413,0.0262357,157.36096,19.514122,0.518158
2218,0.0670355,0.0723195,175.89149,21.743599,0.447024
2219,0.0599887,0.0501192,132.73708,14.48087,0.612508
2220,0.0239327,0.0923544,175.186,22.446943,0.668769
2221,0.0930528,0.143433,132.19579,14.291605,0.521809
2222,0.0270795,0.0109611,177.77072,21.244667,0.569776
2223,0.0930202,0.337125,132.78465,13.499731,0.531868
2224,0.0688482,0.00150823,133.64343,13.803415,0.511426
2225,0.0847424,0.00172049,134.11792,13.806262,0.427431
2226,0.0511153,0.0677359,139.34373,15.331715,0.473159
2227,0.0783206,0.102847,139.41402,15.392543,0.760482
2228,0.0780302,0.20016,151.38101,18.66198,0.595494
2229,0.0468572,0.0487347,119.74054,9.9839954,0.443495
2230,0.0167786,0.00214513,130.73494,13.64159,0.647328
2231,0.0679839,0.138191,152.97223,19.544056,0.599917
2232,0.0783016,0.0937298,154.04259,19.754139,0.646308
2233,0.0879142,0.0534066,158.41908,20.416727,0.627944
2234,0.090498,0.0234196,175.56007,22.312721,0.46932
2235,0.0660711,0.148078,135.85934,15.644666,0.871729
2236,0.0779948,0.0604936,149.46404,19.546366,0.581776
2237,0.0523886,0.213578,150.41302,19.792812,0.8398
2238,0.0508128,0.0363092,176.21283,23.118822,0.451573
2239,0.0675162,0.0610597,177.95142,24.05117,0.448167
2240,0.0886582,0.0815018,139.36848,15.105117,0.402317
2241,0.0266371,0.105085,247.1713,12.762026,0.86074
2242,0.0509449,0.13745,246.22484,11.954687,0.469537
2243,0.0926015,0.185037,163.35269,15.26235,0.480008
2244,0.0816711,0.539793,168.14206,15.702609,0.766603
2245,0.0743663,0.0560257,163.2657,15.629018,0.780407
2246,0.0970438,0.152596,178.69714,17.078108,0.531666
2247,0.0845221,0.227181,163.01907,16.350819,0.559071
2248,0.087996,0.171284,163.43823,16.84551,0.435755
2249,0.0901503,0.082182,166.30276,15.698678,0.499665
2250,0.0831123,0.0878838,172.81114,16.522667,0.531758
2251,0.0770822,0.110989,172.6884,17.097044,0.431468
2252,0.0926064,0.0856164,128.76744,13.982593,0.577365
2253,0.030171,0.115129,135.89159,14.695412,0.581038
2254,0.0503025,0.0429565,136.14333,14.594282,0.631146
2255,0.0726414,0.0744951,137.93629,15.719238,0.437943
2256,0.0915364,0.0655211,138.32622,16.195522,0.487525
2257,0.033837,2.18E-04,139.67632,16.479506,0.409471
2258,0.0885821,0.105746,138.07063,16.560276,0.634451
2259,0.0520959,0.0315413,135.62595,14.177015,0.523797
2260,0.0299704,0.00179274,134.17529,12.532867,0.514853
2261,0.0664321,0.0111212,129.31262,11.690885,0.828873
2262,0.0309011,0.114599,134.97224,13.182056,0.522076
2263,0.0769708,0.122804,139.59654,14.945125,0.467858
2264,0.0864832,0.13032,139.67543,14.969409,0.465609
2265,0.0880444,0.124985,139.69928,14.965073,0.445542
2266,0.0961694,0.0925512,133.08922,51.595291,0.483215
2267,0.0592669,0.998933,217.765,59.836784,0.419038
2268,0.0784631,0.0531165,250.00723,40.686657,0.689025
2269,0.0990025,0.276964,127.01552,47.91254,0.560864
2270,0.0548411,0.0964849,127.69738,48.379578,0.575795
2271,0.0888043,0.106892,132.54471,51.77541,0.443651
2272,0.095303,0.453359,134.61801,53.163532,0.520839
2273,0.0740972,0.0534498,157.41864,61.629047,0.530759
2274,0.0676537,0.0366084,229.74124,56.137356,0.414289
2275,0.0671552,0.039128,236.18474,52.748631,0.507624
2276,0.0584878,0.0368971,241.56679,48.944611,0.793458
2277,0.0437273,0.202589,241.91519,48.574509,0.862849
2278,0.0623397,9.28E-04,253.94519,36.679905,0.504211
2279,0.0989456,0.144239,120.93189,42.911346,0.72772
2280,0.0455962,0.0552194,134.29985,53.470905,0.431809
2281,0.0938721,0.125655,249.75854,42.399818,0.52738
2282,0.0418617,0.0286606,117.41486,39.721329,0.701918
2283,0.0316745,0.0545525,119.5631,42.268681,0.658853
2284,0.061013,0.035343,122.23079,45.145649,0.740454
2285,0.0488114,0.0555,124.39689,47.121181,0.407289
2286,0.0865968,0.0628278,134.68271,54.428913,0.451119
2287,0.0348466,0.996904,153.17908,61.55077,0.418858
2288,0.0487557,0.120207,195.31934,65.001167,0.486594
2289,0.0813681,0.0712763,195.90359,65.007347,0.591831
2290,0.0675341,0.330411,215.06833,61.993721,0.449508
2291,0.0516821,0.046374,227.01921,58.366772,0.551421
2292,0.0305627,0.0146384,227.56606,58.17852,0.410383
2293,0.0586228,0.0787764,242.68147,49.26561,0.808225
2294,0.0965341,0.123342,251.06738,41.697323,0.496607
2295,0.0866679,0.0498691,130.82849,52.48698,0.564241
2296,0.0891528,0.101069,134.5916,54.968258,0.640789
2297,0.0905931,0.0970817,135.14111,55.157791,0.448882
2298,0.0938157,0.161062,152.15877,61.8041,0.587873
2299,0.0395095,0.0459438,156.97391,63.060448,0.65212
2300,0.0470962,0.0291938,238.4062,53.007488,0.435244
2301,0.0352601,0.00204444,249.2719,44.239979,0.539334
2302,0.0800797,0.344523,251.04538,42.46537,0.534562
2303,0.0790873,0.0916851,127.83239,50.925812,0.628683
2304,0.00596354,0.0024311,207.97331,64.372864,0.538015
2305,0.0417025,0.00176811,140.48849,52.749352,0.487626
2306,0.0738559,0.00692046,148.64169,56.557312,0.792522
2307,0.0798703,0.0582448,129.60672,47.487122,0.490993
2308,0.0614271,0.0795701,136.1279,51.945675,0.866494
2309,0.0804472,0.0677384,149.75719,57.839146,0.581339
2310,0.0833327,0.171376,136.05807,52.448692,0.457277
2311,0.091203,0.110883,135.53622,52.727909,0.597242
2312,0.00974674,0.00223316,153.6259,57.29707,0.468988
2313,0.0770236,0.082373,156.17033,58.427589,0.408969
2314,0.099504,0.143173,180.52713,61.599407,0.725576
2315,0.0517443,0.0285226,182.55632,61.806255,0.621714
2316,0.0758838,0.0498455,189.27022,61.712894,0.418259
2317,0.0595778,0.0633262,182.16832,62.926247,0.48323
2318,0.0951312,0.146513,156.68515,60.411976,0.673406
2319,0.0443598,0.0483084,166.35068,62.294937,0.561965
2320,0.0761792,0.0995911,189.86844,63.374622,0.576265
2321,0.0767645,0.0900236,190.72684,63.277142,0.534497
2322,0.0493747,0.123234,133.77516,49.156113,0.453861
2323,0.0972391,0.151232,129.61572,47.17572,0.415386
2324,0.0796176,0.0905635,129.76193,47.182629,0.433547
2325,0.055398,0.0544273,136.62169,51.448788,0.647472
2326,0.0528124,0.0628841,129.19121,47.369469,0.851566
2327,0.0498508,0.0354608,133.79651,50.505272,0.785482
2328,0.0457345,0.0749383,135.74876,51.480137,0.559522
2329,0.0594854,0.014648,136.8102,52.06205,0.621177
2330,0.0837154,0.0834534,142.10133,55.185406,0.462343
2331,0.0805755,0.143932,149.38351,3.0772848,0.639044
2332,0.0453743,0.0902735,153.00343,3.3530731,0.645538
2333,0.0324895,0.00230574,154.78807,3.3688455,0.46544
2334,0.0885602,0.119944,155.22635,3.3071957,0.509774
2335,0.071877,0.120418,161.08937,3.6429992,0.500865
2336,0.0312693,0.0895252,166.13078,3.7188549,0.449277
2337,0.0988586,0.121032,178.27992,3.9606621,0.493615
2338,0.0547384,0.0824787,136.02078,2.7951739,0.515019
2339,0.0728804,0.118837,156.62936,3.8624585,0.498422
2340,0.0627937,0.0684589,168.79834,4.2700162,0.404398
2341,0.0979848,0.101532,177.35927,4.4362807,0.535794
2342,0.0464712,0.0374087,143.87408,3.6550472,0.406236
2343,0.0875209,0.134823,144.01735,3.6379025,0.516042
2344,0.0760831,0.0807559,156.57506,4.32129,0.449099
2345,0.0926464,0.103414,165.2684,4.5459256,0.824891
2346,0.0745895,0.139188,169.61629,4.6209598,0.614147
2347,0.0385434,0.0302311,180.80914,4.8321462,0.434333
2348,0.0865733,0.117243,139.31932,3.8168783,0.420385
2349,0.0854609,0.121102,140.35651,3.8620186,0.668557
2350,0.0802652,0.0818803,179.41895,5.1874661,0.524824
2351,0.0795441,0.0721622,184.00032,5.2449198,0.819264
2352,0.0749589,0.0954248,184.89597,5.346807,0.471572
2353,0.0731834,0.147365,137.6367,4.1423492,0.562591
2354,0.088257,0.0818503,153.81943,4.9745445,0.509592
2355,0.0994335,0.0997136,154.87753,5.0134964,0.402043
2356,0.0742994,0.0775631,177.47209,5.7007995,0.448804
2357,0.0805246,0.123361,177.57666,3.7674456,0.419773
2358,0.0406543,0.0458593,168.6701,4.0110798,0.597568
2359,0.0905624,0.156888,173.19597,4.132441,0.687655
2360,0.0961578,0.0449676,174.914,4.2124348,0.45148
2361,0.0759182,0.0772497,176.54259,4.2376833,0.510288
2362,0.0726705,0.998832,188.91136,4.2124519,0.504601
2363,0.0636106,0.082406,195.99605,4.1461463,0.476689
2364,0.0772268,0.158992,168.05775,4.4860544,0.511281
2365,0.0846727,0.00877365,188.81842,4.7047572,0.468376
2366,0.0649477,0.077312,192.92073,4.6688752,0.527617
2367,0.0895844,0.0930351,193.11841,4.609971,0.448835
2368,0.079461,0.06502,179.04488,4.9953766,0.522265
2369,0.0741557,0.053048,179.19975,5.0073051,0.434656
2370,0.0745282,0.0646456,179.4946,5.0172343,0.63642
2371,0.0803674,0.142153,187.86241,5.1365771,0.55376
